query_index,query,level_no,parent_level,node_type,parallel_aware,startup_cost (ms),total_cost (ms),plan_rows,plan_width,actual_startup_time (ms),actual_total_time (ms),input_cardinality (rows),output_cardinality (rows),base_cardinality (rows),loop
122,"-- Query 6: Change the ORDER BY to p_type DESC
SELECT
    p_brand,
    p_type,
    p_size,
    COUNT(DISTINCT ps_suppkey) AS supplier_cnt
FROM
    partsupp,
    part
WHERE
    p_partkey = ps_partkey
    AND p_brand <> 'Brand#34'
    AND p_type NOT LIKE 'TYPE%'
    AND p_size IN (1, 2, 3, 4, 5, 6, 7, 8)
    AND ps_suppkey NOT IN (
        SELECT
            s_suppkey
        FROM
            supplier
        WHERE
            s_comment LIKE '%Customer%Complaints%'
    )
GROUP BY
    p_brand,
    p_type,
    p_size
ORDER BY
    p_type DESC, -- Changed ORDER BY to p_type DESC
    supplier_cnt DESC,
    p_brand,
    p_size",7.1,6.1,Seq Scan,False,0.0,348.0,1,4,0.053,1.353,10000,4,1000000,3
122,"-- Query 6: Change the ORDER BY to p_type DESC
SELECT
    p_brand,
    p_type,
    p_size,
    COUNT(DISTINCT ps_suppkey) AS supplier_cnt
FROM
    partsupp,
    part
WHERE
    p_partkey = ps_partkey
    AND p_brand <> 'Brand#34'
    AND p_type NOT LIKE 'TYPE%'
    AND p_size IN (1, 2, 3, 4, 5, 6, 7, 8)
    AND ps_suppkey NOT IN (
        SELECT
            s_suppkey
        FROM
            supplier
        WHERE
            s_comment LIKE '%Customer%Complaints%'
    )
GROUP BY
    p_brand,
    p_type,
    p_size
ORDER BY
    p_type DESC, -- Changed ORDER BY to p_type DESC
    supplier_cnt DESC,
    p_brand,
    p_size",6.2,5.1,Hash,True,6211.33,6211.33,12870,40,12.085,12.086,10322,10322,1000000,3
122,"-- Query 6: Change the ORDER BY to p_type DESC
SELECT
    p_brand,
    p_type,
    p_size,
    COUNT(DISTINCT ps_suppkey) AS supplier_cnt
FROM
    partsupp,
    part
WHERE
    p_partkey = ps_partkey
    AND p_brand <> 'Brand#34'
    AND p_type NOT LIKE 'TYPE%'
    AND p_size IN (1, 2, 3, 4, 5, 6, 7, 8)
    AND ps_suppkey NOT IN (
        SELECT
            s_suppkey
        FROM
            supplier
        WHERE
            s_comment LIKE '%Customer%Complaints%'
    )
GROUP BY
    p_brand,
    p_type,
    p_size
ORDER BY
    p_type DESC, -- Changed ORDER BY to p_type DESC
    supplier_cnt DESC,
    p_brand,
    p_size",7.1,6.2,Seq Scan,True,0.0,6211.33,12870,40,0.013,10.131,200000,10322,1000000,3
123,"-- Query 7: Change the GROUP BY to p_brand only
SELECT
    p_brand,
    MAX(p_type) AS p_type,
    MAX(p_size) AS p_size,
    COUNT(DISTINCT ps_suppkey) AS supplier_cnt
FROM
    partsupp,
    part
WHERE
    p_partkey = ps_partkey
    AND p_brand <> 'Brand#34'
    AND p_type NOT LIKE 'TYPE%'
    AND p_size IN (1, 2, 3, 4, 5, 6, 7, 8)
    AND ps_suppkey NOT IN (
        SELECT
            s_suppkey
        FROM
            supplier
        WHERE
            s_comment LIKE '%Customer%Complaints%'
    )
GROUP BY
    p_brand
ORDER BY
    supplier_cnt DESC,
    p_brand",1.1,-1,Sort,False,34598.63,34598.7,25,55,143.638,146.435,24,24,1000000,1
123,"-- Query 7: Change the GROUP BY to p_brand only
SELECT
    p_brand,
    MAX(p_type) AS p_type,
    MAX(p_size) AS p_size,
    COUNT(DISTINCT ps_suppkey) AS supplier_cnt
FROM
    partsupp,
    part
WHERE
    p_partkey = ps_partkey
    AND p_brand <> 'Brand#34'
    AND p_type NOT LIKE 'TYPE%'
    AND p_size IN (1, 2, 3, 4, 5, 6, 7, 8)
    AND ps_suppkey NOT IN (
        SELECT
            s_suppkey
        FROM
            supplier
        WHERE
            s_comment LIKE '%Customer%Complaints%'
    )
GROUP BY
    p_brand
ORDER BY
    supplier_cnt DESC,
    p_brand",2.1,1.1,Aggregate,False,27072.29,34598.05,25,55,109.416,146.422,123807,24,1000000,1
123,"-- Query 7: Change the GROUP BY to p_brand only
SELECT
    p_brand,
    MAX(p_type) AS p_type,
    MAX(p_size) AS p_size,
    COUNT(DISTINCT ps_suppkey) AS supplier_cnt
FROM
    partsupp,
    part
WHERE
    p_partkey = ps_partkey
    AND p_brand <> 'Brand#34'
    AND p_type NOT LIKE 'TYPE%'
    AND p_size IN (1, 2, 3, 4, 5, 6, 7, 8)
    AND ps_suppkey NOT IN (
        SELECT
            s_suppkey
        FROM
            supplier
        WHERE
            s_comment LIKE '%Customer%Complaints%'
    )
GROUP BY
    p_brand
ORDER BY
    supplier_cnt DESC,
    p_brand",3.1,2.1,Gather Merge,False,27072.29,34002.74,59506,40,107.892,128.665,41269,123807,1000000,1
123,"-- Query 7: Change the GROUP BY to p_brand only
SELECT
    p_brand,
    MAX(p_type) AS p_type,
    MAX(p_size) AS p_size,
    COUNT(DISTINCT ps_suppkey) AS supplier_cnt
FROM
    partsupp,
    part
WHERE
    p_partkey = ps_partkey
    AND p_brand <> 'Brand#34'
    AND p_type NOT LIKE 'TYPE%'
    AND p_size IN (1, 2, 3, 4, 5, 6, 7, 8)
    AND ps_suppkey NOT IN (
        SELECT
            s_suppkey
        FROM
            supplier
        WHERE
            s_comment LIKE '%Customer%Complaints%'
    )
GROUP BY
    p_brand
ORDER BY
    supplier_cnt DESC,
    p_brand",4.1,3.1,Sort,False,26072.27,26134.25,24794,40,99.736,101.245,41269,41269,1000000,3
123,"-- Query 7: Change the GROUP BY to p_brand only
SELECT
    p_brand,
    MAX(p_type) AS p_type,
    MAX(p_size) AS p_size,
    COUNT(DISTINCT ps_suppkey) AS supplier_cnt
FROM
    partsupp,
    part
WHERE
    p_partkey = ps_partkey
    AND p_brand <> 'Brand#34'
    AND p_type NOT LIKE 'TYPE%'
    AND p_size IN (1, 2, 3, 4, 5, 6, 7, 8)
    AND ps_suppkey NOT IN (
        SELECT
            s_suppkey
        FROM
            supplier
        WHERE
            s_comment LIKE '%Customer%Complaints%'
    )
GROUP BY
    p_brand
ORDER BY
    supplier_cnt DESC,
    p_brand",5.1,4.1,Hash Join,True,6720.64,24262.59,24794,40,13.478,60.697,276882,41269,1000000,3
123,"-- Query 7: Change the GROUP BY to p_brand only
SELECT
    p_brand,
    MAX(p_type) AS p_type,
    MAX(p_size) AS p_size,
    COUNT(DISTINCT ps_suppkey) AS supplier_cnt
FROM
    partsupp,
    part
WHERE
    p_partkey = ps_partkey
    AND p_brand <> 'Brand#34'
    AND p_type NOT LIKE 'TYPE%'
    AND p_size IN (1, 2, 3, 4, 5, 6, 7, 8)
    AND ps_suppkey NOT IN (
        SELECT
            s_suppkey
        FROM
            supplier
        WHERE
            s_comment LIKE '%Customer%Complaints%'
    )
GROUP BY
    p_brand
ORDER BY
    supplier_cnt DESC,
    p_brand",6.1,5.1,Index Only Scan,True,348.43,17452.87,166667,8,1.397,30.827,4,266560,1000000,3
123,"-- Query 7: Change the GROUP BY to p_brand only
SELECT
    p_brand,
    MAX(p_type) AS p_type,
    MAX(p_size) AS p_size,
    COUNT(DISTINCT ps_suppkey) AS supplier_cnt
FROM
    partsupp,
    part
WHERE
    p_partkey = ps_partkey
    AND p_brand <> 'Brand#34'
    AND p_type NOT LIKE 'TYPE%'
    AND p_size IN (1, 2, 3, 4, 5, 6, 7, 8)
    AND ps_suppkey NOT IN (
        SELECT
            s_suppkey
        FROM
            supplier
        WHERE
            s_comment LIKE '%Customer%Complaints%'
    )
GROUP BY
    p_brand
ORDER BY
    supplier_cnt DESC,
    p_brand",7.1,6.1,Seq Scan,False,0.0,348.0,1,4,0.057,1.368,10000,4,1000000,3
123,"-- Query 7: Change the GROUP BY to p_brand only
SELECT
    p_brand,
    MAX(p_type) AS p_type,
    MAX(p_size) AS p_size,
    COUNT(DISTINCT ps_suppkey) AS supplier_cnt
FROM
    partsupp,
    part
WHERE
    p_partkey = ps_partkey
    AND p_brand <> 'Brand#34'
    AND p_type NOT LIKE 'TYPE%'
    AND p_size IN (1, 2, 3, 4, 5, 6, 7, 8)
    AND ps_suppkey NOT IN (
        SELECT
            s_suppkey
        FROM
            supplier
        WHERE
            s_comment LIKE '%Customer%Complaints%'
    )
GROUP BY
    p_brand
ORDER BY
    supplier_cnt DESC,
    p_brand",6.2,5.1,Hash,True,6211.33,6211.33,12870,40,11.971,11.972,10322,10322,1000000,3
123,"-- Query 7: Change the GROUP BY to p_brand only
SELECT
    p_brand,
    MAX(p_type) AS p_type,
    MAX(p_size) AS p_size,
    COUNT(DISTINCT ps_suppkey) AS supplier_cnt
FROM
    partsupp,
    part
WHERE
    p_partkey = ps_partkey
    AND p_brand <> 'Brand#34'
    AND p_type NOT LIKE 'TYPE%'
    AND p_size IN (1, 2, 3, 4, 5, 6, 7, 8)
    AND ps_suppkey NOT IN (
        SELECT
            s_suppkey
        FROM
            supplier
        WHERE
            s_comment LIKE '%Customer%Complaints%'
    )
GROUP BY
    p_brand
ORDER BY
    supplier_cnt DESC,
    p_brand",7.1,6.2,Seq Scan,True,0.0,6211.33,12870,40,0.011,10.026,200000,10322,1000000,3
124,"-- Query 8: Change the aggregation to MIN for p_size
SELECT
    p_brand,
    p_type,
    MIN(p_size) AS p_size, -- Changed aggregation to MIN for p_size
    COUNT(DISTINCT ps_suppkey) AS supplier_cnt
FROM
    partsupp,
    part
WHERE
    p_partkey = ps_partkey
    AND p_brand <> 'Brand#34'
    AND p_type NOT LIKE 'TYPE%'
    AND p_size IN (1, 2, 3, 4, 5, 6, 7, 8)
    AND ps_suppkey NOT IN (
        SELECT
            s_suppkey
        FROM
            supplier
        WHERE
            s_comment LIKE '%Customer%Complaints%'
    )
GROUP BY
    p_brand,
    p_type
ORDER BY
    supplier_cnt DESC,
    p_brand,
    p_type",1.1,-1,Sort,False,34857.92,34867.29,3750,44,173.939,174.342,3600,3600,1000000,1
124,"-- Query 8: Change the aggregation to MIN for p_size
SELECT
    p_brand,
    p_type,
    MIN(p_size) AS p_size, -- Changed aggregation to MIN for p_size
    COUNT(DISTINCT ps_suppkey) AS supplier_cnt
FROM
    partsupp,
    part
WHERE
    p_partkey = ps_partkey
    AND p_brand <> 'Brand#34'
    AND p_type NOT LIKE 'TYPE%'
    AND p_size IN (1, 2, 3, 4, 5, 6, 7, 8)
    AND ps_suppkey NOT IN (
        SELECT
            s_suppkey
        FROM
            supplier
        WHERE
            s_comment LIKE '%Customer%Complaints%'
    )
GROUP BY
    p_brand,
    p_type
ORDER BY
    supplier_cnt DESC,
    p_brand,
    p_type",2.1,1.1,Aggregate,False,27072.29,34635.3,3750,44,135.846,170.361,123807,3600,1000000,1
124,"-- Query 8: Change the aggregation to MIN for p_size
SELECT
    p_brand,
    p_type,
    MIN(p_size) AS p_size, -- Changed aggregation to MIN for p_size
    COUNT(DISTINCT ps_suppkey) AS supplier_cnt
FROM
    partsupp,
    part
WHERE
    p_partkey = ps_partkey
    AND p_brand <> 'Brand#34'
    AND p_type NOT LIKE 'TYPE%'
    AND p_size IN (1, 2, 3, 4, 5, 6, 7, 8)
    AND ps_suppkey NOT IN (
        SELECT
            s_suppkey
        FROM
            supplier
        WHERE
            s_comment LIKE '%Customer%Complaints%'
    )
GROUP BY
    p_brand,
    p_type
ORDER BY
    supplier_cnt DESC,
    p_brand,
    p_type",3.1,2.1,Gather Merge,False,27072.29,34002.74,59506,40,135.826,159.48,41269,123807,1000000,1
124,"-- Query 8: Change the aggregation to MIN for p_size
SELECT
    p_brand,
    p_type,
    MIN(p_size) AS p_size, -- Changed aggregation to MIN for p_size
    COUNT(DISTINCT ps_suppkey) AS supplier_cnt
FROM
    partsupp,
    part
WHERE
    p_partkey = ps_partkey
    AND p_brand <> 'Brand#34'
    AND p_type NOT LIKE 'TYPE%'
    AND p_size IN (1, 2, 3, 4, 5, 6, 7, 8)
    AND ps_suppkey NOT IN (
        SELECT
            s_suppkey
        FROM
            supplier
        WHERE
            s_comment LIKE '%Customer%Complaints%'
    )
GROUP BY
    p_brand,
    p_type
ORDER BY
    supplier_cnt DESC,
    p_brand,
    p_type",4.1,3.1,Sort,False,26072.27,26134.25,24794,40,127.537,128.875,41269,41269,1000000,3
124,"-- Query 8: Change the aggregation to MIN for p_size
SELECT
    p_brand,
    p_type,
    MIN(p_size) AS p_size, -- Changed aggregation to MIN for p_size
    COUNT(DISTINCT ps_suppkey) AS supplier_cnt
FROM
    partsupp,
    part
WHERE
    p_partkey = ps_partkey
    AND p_brand <> 'Brand#34'
    AND p_type NOT LIKE 'TYPE%'
    AND p_size IN (1, 2, 3, 4, 5, 6, 7, 8)
    AND ps_suppkey NOT IN (
        SELECT
            s_suppkey
        FROM
            supplier
        WHERE
            s_comment LIKE '%Customer%Complaints%'
    )
GROUP BY
    p_brand,
    p_type
ORDER BY
    supplier_cnt DESC,
    p_brand,
    p_type",5.1,4.1,Hash Join,True,6720.64,24262.59,24794,40,13.826,61.67,276882,41269,1000000,3
124,"-- Query 8: Change the aggregation to MIN for p_size
SELECT
    p_brand,
    p_type,
    MIN(p_size) AS p_size, -- Changed aggregation to MIN for p_size
    COUNT(DISTINCT ps_suppkey) AS supplier_cnt
FROM
    partsupp,
    part
WHERE
    p_partkey = ps_partkey
    AND p_brand <> 'Brand#34'
    AND p_type NOT LIKE 'TYPE%'
    AND p_size IN (1, 2, 3, 4, 5, 6, 7, 8)
    AND ps_suppkey NOT IN (
        SELECT
            s_suppkey
        FROM
            supplier
        WHERE
            s_comment LIKE '%Customer%Complaints%'
    )
GROUP BY
    p_brand,
    p_type
ORDER BY
    supplier_cnt DESC,
    p_brand,
    p_type",6.1,5.1,Index Only Scan,True,348.43,17452.87,166667,8,1.401,31.402,4,266560,1000000,3
124,"-- Query 8: Change the aggregation to MIN for p_size
SELECT
    p_brand,
    p_type,
    MIN(p_size) AS p_size, -- Changed aggregation to MIN for p_size
    COUNT(DISTINCT ps_suppkey) AS supplier_cnt
FROM
    partsupp,
    part
WHERE
    p_partkey = ps_partkey
    AND p_brand <> 'Brand#34'
    AND p_type NOT LIKE 'TYPE%'
    AND p_size IN (1, 2, 3, 4, 5, 6, 7, 8)
    AND ps_suppkey NOT IN (
        SELECT
            s_suppkey
        FROM
            supplier
        WHERE
            s_comment LIKE '%Customer%Complaints%'
    )
GROUP BY
    p_brand,
    p_type
ORDER BY
    supplier_cnt DESC,
    p_brand,
    p_type",7.1,6.1,Seq Scan,False,0.0,348.0,1,4,0.054,1.376,10000,4,1000000,3
124,"-- Query 8: Change the aggregation to MIN for p_size
SELECT
    p_brand,
    p_type,
    MIN(p_size) AS p_size, -- Changed aggregation to MIN for p_size
    COUNT(DISTINCT ps_suppkey) AS supplier_cnt
FROM
    partsupp,
    part
WHERE
    p_partkey = ps_partkey
    AND p_brand <> 'Brand#34'
    AND p_type NOT LIKE 'TYPE%'
    AND p_size IN (1, 2, 3, 4, 5, 6, 7, 8)
    AND ps_suppkey NOT IN (
        SELECT
            s_suppkey
        FROM
            supplier
        WHERE
            s_comment LIKE '%Customer%Complaints%'
    )
GROUP BY
    p_brand,
    p_type
ORDER BY
    supplier_cnt DESC,
    p_brand,
    p_type",6.2,5.1,Hash,True,6211.33,6211.33,12870,40,12.31,12.31,10322,10322,1000000,3
124,"-- Query 8: Change the aggregation to MIN for p_size
SELECT
    p_brand,
    p_type,
    MIN(p_size) AS p_size, -- Changed aggregation to MIN for p_size
    COUNT(DISTINCT ps_suppkey) AS supplier_cnt
FROM
    partsupp,
    part
WHERE
    p_partkey = ps_partkey
    AND p_brand <> 'Brand#34'
    AND p_type NOT LIKE 'TYPE%'
    AND p_size IN (1, 2, 3, 4, 5, 6, 7, 8)
    AND ps_suppkey NOT IN (
        SELECT
            s_suppkey
        FROM
            supplier
        WHERE
            s_comment LIKE '%Customer%Complaints%'
    )
GROUP BY
    p_brand,
    p_type
ORDER BY
    supplier_cnt DESC,
    p_brand,
    p_type",7.1,6.2,Seq Scan,True,0.0,6211.33,12870,40,0.011,10.312,200000,10322,1000000,3
125,"-- Query 10: Add a new condition to the WHERE clause for p_brand
SELECT
    p_brand,
    p_type,
    p_size,
    COUNT(DISTINCT ps_suppkey) AS supplier_cnt
FROM
    partsupp,
    part
WHERE
    p_partkey = ps_partkey
    AND (p_brand <> 'Brand#34' OR p_brand = 'Brand#56') -- Added new condition for p_brand
    AND p_type NOT LIKE 'TYPE%'
    AND p_size IN (1, 2, 3, 4, 5, 6, 7, 8)
    AND ps_suppkey NOT IN (
        SELECT
            s_suppkey
        FROM
            supplier
        WHERE
            s_comment LIKE '%Customer%Complaints%'
    )
GROUP BY
    p_brand,
    p_type,
    p_size
ORDER BY
    supplier_cnt DESC,
    p_brand,
    p_type,
    p_size",1.1,-1,Sort,False,36106.4,36147.06,16264,44,207.136,207.987,18980,18980,1000000,1
125,"-- Query 10: Add a new condition to the WHERE clause for p_brand
SELECT
    p_brand,
    p_type,
    p_size,
    COUNT(DISTINCT ps_suppkey) AS supplier_cnt
FROM
    partsupp,
    part
WHERE
    p_partkey = ps_partkey
    AND (p_brand <> 'Brand#34' OR p_brand = 'Brand#56') -- Added new condition for p_brand
    AND p_type NOT LIKE 'TYPE%'
    AND p_size IN (1, 2, 3, 4, 5, 6, 7, 8)
    AND ps_suppkey NOT IN (
        SELECT
            s_suppkey
        FROM
            supplier
        WHERE
            s_comment LIKE '%Customer%Complaints%'
    )
GROUP BY
    p_brand,
    p_type,
    p_size
ORDER BY
    supplier_cnt DESC,
    p_brand,
    p_type,
    p_size",2.1,1.1,Aggregate,False,27280.62,34968.78,16264,44,138.728,176.42,123807,18980,1000000,1
125,"-- Query 10: Add a new condition to the WHERE clause for p_brand
SELECT
    p_brand,
    p_type,
    p_size,
    COUNT(DISTINCT ps_suppkey) AS supplier_cnt
FROM
    partsupp,
    part
WHERE
    p_partkey = ps_partkey
    AND (p_brand <> 'Brand#34' OR p_brand = 'Brand#56') -- Added new condition for p_brand
    AND p_type NOT LIKE 'TYPE%'
    AND p_size IN (1, 2, 3, 4, 5, 6, 7, 8)
    AND ps_suppkey NOT IN (
        SELECT
            s_suppkey
        FROM
            supplier
        WHERE
            s_comment LIKE '%Customer%Complaints%'
    )
GROUP BY
    p_brand,
    p_type,
    p_size
ORDER BY
    supplier_cnt DESC,
    p_brand,
    p_type,
    p_size",3.1,2.1,Gather Merge,False,27280.62,34211.08,59506,40,138.718,163.572,41269,123807,1000000,1
125,"-- Query 10: Add a new condition to the WHERE clause for p_brand
SELECT
    p_brand,
    p_type,
    p_size,
    COUNT(DISTINCT ps_suppkey) AS supplier_cnt
FROM
    partsupp,
    part
WHERE
    p_partkey = ps_partkey
    AND (p_brand <> 'Brand#34' OR p_brand = 'Brand#56') -- Added new condition for p_brand
    AND p_type NOT LIKE 'TYPE%'
    AND p_size IN (1, 2, 3, 4, 5, 6, 7, 8)
    AND ps_suppkey NOT IN (
        SELECT
            s_suppkey
        FROM
            supplier
        WHERE
            s_comment LIKE '%Customer%Complaints%'
    )
GROUP BY
    p_brand,
    p_type,
    p_size
ORDER BY
    supplier_cnt DESC,
    p_brand,
    p_type,
    p_size",4.1,3.1,Sort,False,26280.6,26342.58,24794,40,129.906,131.271,41269,41269,1000000,3
125,"-- Query 10: Add a new condition to the WHERE clause for p_brand
SELECT
    p_brand,
    p_type,
    p_size,
    COUNT(DISTINCT ps_suppkey) AS supplier_cnt
FROM
    partsupp,
    part
WHERE
    p_partkey = ps_partkey
    AND (p_brand <> 'Brand#34' OR p_brand = 'Brand#56') -- Added new condition for p_brand
    AND p_type NOT LIKE 'TYPE%'
    AND p_size IN (1, 2, 3, 4, 5, 6, 7, 8)
    AND ps_suppkey NOT IN (
        SELECT
            s_suppkey
        FROM
            supplier
        WHERE
            s_comment LIKE '%Customer%Complaints%'
    )
GROUP BY
    p_brand,
    p_type,
    p_size
ORDER BY
    supplier_cnt DESC,
    p_brand,
    p_type,
    p_size",5.1,4.1,Hash Join,True,6928.97,24470.92,24794,40,14.069,62.877,276882,41269,1000000,3
125,"-- Query 10: Add a new condition to the WHERE clause for p_brand
SELECT
    p_brand,
    p_type,
    p_size,
    COUNT(DISTINCT ps_suppkey) AS supplier_cnt
FROM
    partsupp,
    part
WHERE
    p_partkey = ps_partkey
    AND (p_brand <> 'Brand#34' OR p_brand = 'Brand#56') -- Added new condition for p_brand
    AND p_type NOT LIKE 'TYPE%'
    AND p_size IN (1, 2, 3, 4, 5, 6, 7, 8)
    AND ps_suppkey NOT IN (
        SELECT
            s_suppkey
        FROM
            supplier
        WHERE
            s_comment LIKE '%Customer%Complaints%'
    )
GROUP BY
    p_brand,
    p_type,
    p_size
ORDER BY
    supplier_cnt DESC,
    p_brand,
    p_type,
    p_size",6.1,5.1,Index Only Scan,True,348.43,17452.87,166667,8,1.424,32.113,4,266560,1000000,3
125,"-- Query 10: Add a new condition to the WHERE clause for p_brand
SELECT
    p_brand,
    p_type,
    p_size,
    COUNT(DISTINCT ps_suppkey) AS supplier_cnt
FROM
    partsupp,
    part
WHERE
    p_partkey = ps_partkey
    AND (p_brand <> 'Brand#34' OR p_brand = 'Brand#56') -- Added new condition for p_brand
    AND p_type NOT LIKE 'TYPE%'
    AND p_size IN (1, 2, 3, 4, 5, 6, 7, 8)
    AND ps_suppkey NOT IN (
        SELECT
            s_suppkey
        FROM
            supplier
        WHERE
            s_comment LIKE '%Customer%Complaints%'
    )
GROUP BY
    p_brand,
    p_type,
    p_size
ORDER BY
    supplier_cnt DESC,
    p_brand,
    p_type,
    p_size",7.1,6.1,Seq Scan,False,0.0,348.0,1,4,0.054,1.4,10000,4,1000000,3
